planet_name,orbital_period_days,transit_midpoint_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,equilibrium_temp_k,insolation_earthflux,stellar_teff_k,stellar_radius_sun,stellar_logg_cgs,ra_deg,dec_deg,source
EPIC 211970234.01,1.4835,,,,1.41,,,3200.0,0.317944,4.9064,136.0877307,19.7801355,K2
EPIC 211972086.01,6.0162,,,,,,,3249.0,0.400314,4.82637,132.7075113,19.8100975,K2
EPIC 211972627.01,1.092845,,,,,,,5620.0,0.951,4.468,130.2927863,19.8185555,K2
EPIC 211972681.01,1.092673,,,,,,,5140.0,0.783,4.557,130.0240979,19.8194993,K2
EPIC 211972837.01,1.092917,,,,,,,7226.47,1.78223,4.14565,129.977531,19.8219052,K2
EPIC 211978865.01,0.907765,,,,77.0,,,,1.21,,123.8977875,19.9148217,K2
EPIC 211987231.01,17.04066667,,,,,,,6117.37,,,137.3828987,20.048337,K2
EPIC 211987231.01,17.035203,,,,53.0,,,,1.51,,137.3828987,20.048337,K2
EPIC 211988320.01,63.84825,,,,2.86,,,3973.09,0.731598,4.50191,136.0883061,20.065397,K2
EPIC 211988320.01,63.8432,,,,2.78,,,,0.594,,136.0883061,20.065397,K2
EPIC 211993818.01,8.986648,,,,143.0368808,,,5265.0,4.260594,3.2,126.2049365,20.1529633,K2
EPIC 211993818.01,8.986,,,,,,,5523.32,11.8634,,126.2049365,20.1529633,K2
EPIC 211995325.01,0.279258,,,,8.41,,,4071.0,0.62,4.838,131.2074245,20.1776135,K2
EPIC 211995398.01,32.5795,,,,10.44,,,,0.633,,123.6562874,20.17911,K2
EPIC 211995398.01,32.576,,,,,,,4217.0,0.694468,4.57431,123.6562874,20.17911,K2
EPIC 211997641.01,1.744546,,,,,,,6530.0,2.316,3.921,136.9025177,20.21511,K2
EPIC 212002525.01,11.6158,,,,,,,3189.0,0.339085,4.88475,129.9249754,20.2958096,K2
EPIC 212008766.02,74.8,,,,4.34,86.0,,5044.0,0.7,4.64,129.2823699,20.3992512,K2
EPIC 212009150.01,6.83292,,,,1.3,,,,0.18,,126.8358869,20.4055501,K2
EPIC 212009427.01,0.77845,,,,,,,3859.0,0.779314,4.42916,127.8743087,20.4103659,K2
EPIC 212009427.01,0.778,,,,,,,3859.0,0.779314,4.42916,127.8743087,20.4103659,K2
EPIC 212009702.01,0.923861,,,,,,,6235.06,1.90631,3.96046,136.2196232,20.4151247,K2
EPIC 212010565.01,2.851451,,,,,,,7137.0,2.22321,3.9455,135.585245,20.4303139,K2
EPIC 212012387.01,3.244126,,,,,,,4274.11,0.987047,4.27547,133.2789525,20.4588868,K2
EPIC 212019055.01,0.821436,,,,,,,6046.46,1.5043,4.13261,127.2828904,20.5702432,K2
EPIC 212020442.01,3.888853,,,,,,,3693.0,0.696024,4.5728,137.5123668,20.5937973,K2
EPIC 212024647.01,3.696871,,,,,,,6401.57,1.47855,4.2073,127.9352953,20.6637007,K2
EPIC 212024672.01,3.697161,,,,,,,3120.0,0.245,4.991,127.794149,20.6641564,K2
EPIC 212026226.01,1.769505,,,,,,,5988.0,1.16794,4.34462,136.7743166,20.690312,K2
EPIC 212033577.01,23.702342,,,,,,,6280.0,1.869,4.021,136.8044416,20.8135797,K2
EPIC 212035441.01,2.714743,,,,1.198,,,3634.0,0.415,4.802,128.1350093,20.8446748,K2
EPIC 212036875.01,5.169887,,,,9.1,,,6830.0,1.45,4.256,134.6902795,20.8689789,K2
EPIC 212036875.01,5.1699026,,,,9.23587,1356.0,562.184,6283.4,1.48,4.18,134.6902795,20.8689789,K2
EPIC 212037403.01,3.40819,,,,,,,5416.13,0.849526,4.55423,128.1785549,20.8777376,K2
EPIC 212039539.01,2.22982,,,,,,,7391.0,2.26072,3.95746,127.8582411,20.9166323,K2
EPIC 212040382.01,4.4455436,,,,15.8181,1528.0,905.997,6355.8,2.11,3.89,136.1699005,20.9314478,K2
EPIC 212040382.01,4.445559,,,,15.9,,,6520.0,2.237,3.932,136.1699005,20.9314478,K2
EPIC 212041206.01,23.917716,,,,,,,5050.0,0.828,4.507,128.7199403,20.946957,K2
EPIC 212041476.01,2.783705,,,,2.4,,,5890.0,0.939,4.487,134.6329328,20.9512894,K2
EPIC 212044495.01,1.830767,,,,,,,6141.42,0.98712,4.51379,137.317315,21.0025648,K2
EPIC 212048046.01,9.375266,,,,3.545,,,4571.0,0.747,4.597,128.9278377,21.0637447,K2
EPIC 212048503.01,0.617674,,,,,,,5271.68,1.10095,4.30878,137.4853283,21.0715037,K2
EPIC 212052250.01,0.986765,,,,,,,6080.0,1.4,4.201,128.2828064,21.1399388,K2
EPIC 212053988.01,0.579309,,,,,,,4888.0,0.999114,4.34193,134.8894772,21.1694877,K2
EPIC 212060710.01,1.204338,,,,,,,5633.43,0.907171,4.52269,133.6160492,21.2872925,K2
EPIC 212060895.01,0.604228,,,,,,,,,,137.9316123,21.2909949,K2
EPIC 212066407.01,0.82182448,,,,,,,5990.46,2.64987,3.63301,129.83855,21.3907526,K2
EPIC 212066407.01,0.822,,,,,,,5990.46,2.64987,3.63301,129.83855,21.3907526,K2
EPIC 212066407.01,0.8218241,,,,6.1,,,,2.66,,129.83855,21.3907526,K2
EPIC 212066805.01,0.816734,,,,,,,6318.08,1.79519,4.02502,127.7771249,21.3980052,K2
EPIC 212068493.01,14.220246,,,,,,,6130.0,1.461,4.185,136.2543849,21.4285385,K2
EPIC 212069706.01,0.547674,,,,,,,4926.69,0.786265,4.55541,133.4259049,21.4505161,K2
EPIC 212071939.01,1.743013,,,,,,,7935.6,2.95299,3.7763,133.4538787,21.4911903,K2
EPIC 212075294.01,0.55082,,,,,,,,,,128.6412641,21.5530829,K2
EPIC 212075842.01,1.153456,,,,,,,5378.01,2.96865,,136.0528301,21.562908,K2
EPIC 212082682.01,3.797473,,,,,,,5024.68,0.785698,4.57184,133.2884088,21.690395,K2
EPIC 212083250.01,0.518748,,,,,,,6490.0,1.31192,4.32611,132.7698139,21.7013424,K2
EPIC 212083455.01,0.518754,,,,,,,5514.41,0.878754,4.53621,132.7657132,21.7047312,K2
EPIC 212085654.01,0.98972,,,,,,,5424.29,1.13922,4.29798,135.9645577,21.7455039,K2
EPIC 212085740.01,4.845561,,,,,,,5723.1,1.15426,4.32206,127.6043814,21.7469553,K2
EPIC 212086717.01,0.643142,,,,,,,5412.54,1.05452,4.36509,137.1878696,21.7652377,K2
EPIC 212096658.01,1.466473,,,,,,,4570.0,0.981,4.413,126.7538167,21.956952,K2
EPIC 212099230.01,7.112,,,,,,,5595.68,0.909317,4.51583,128.0731788,22.005792,K2
EPIC 212099230.01,7.1123703,,,,1.85858,917.0,117.665,5595.7,0.91,4.52,128.0731788,22.005792,K2
EPIC 212099230.01,7.112134,,,,2.7,,,5800.0,1.042,4.409,128.0731788,22.005792,K2
EPIC 212099230.01,7.112273,,,,3.2,,,,0.96,,128.0731788,22.005792,K2
EPIC 212099230.01,7.11047482,,,,,,,5595.68,0.909317,4.51583,128.0731788,22.005792,K2
EPIC 212109233.01,1.991357,,,,,,,6118.76,1.26082,4.29746,137.2794242,22.2030123,K2
EPIC 212110007.01,16.7004351,,,,,,,5018.76,1.09979,4.27453,133.3108723,22.2188747,K2
EPIC 212110007.01,16.709659,,,,,,,5018.76,1.09979,4.27453,133.3108723,22.2188747,K2
EPIC 212114260.01,20.016917,,,,,,,5790.0,0.97,4.451,135.7319963,22.3033664,K2
EPIC 212115388.01,1.488249,,,,,,,4080.0,0.982781,4.25797,128.7020517,22.3253253,K2
EPIC 212116340.01,0.610205,,,,,,,5470.83,1.18417,,133.4208162,22.344148,K2
EPIC 212117087.01,1.07639,,,,,,,6523.0,1.6002,4.15682,128.2791625,22.3581943,K2
EPIC 212120773.01,5.17518,,,,1.53,,,,0.826,,132.2470045,22.4308666,K2
EPIC 212133517.01,9.73605539,,,,,,,5508.0,0.946449,4.47265,126.1744434,22.6888782,K2
EPIC 212136123.01,2.22645,,,,2.6,,,,0.782,,129.2119475,22.7410958,K2
EPIC 212136123.01,2.226,,,,,,,5013.0,0.778333,4.57482,129.2119475,22.7410958,K2
EPIC 212138198.01,3.209,,,,,,,5060.51,0.910204,,126.0234932,22.7832013,K2
EPIC 212138198.01,3.209185,,,,40.1,,,,0.89,,126.0234932,22.7832013,K2
EPIC 212138198.01,3.209149,,,,5.27465763,,,5182.0,0.839324,4.55,126.0234932,22.7832013,K2
EPIC 212138198.01,3.2092033,,,,6.33877,,67.6268,5060.5,0.91,,126.0234932,22.7832013,K2
EPIC 212141021.01,2.91825,,,,1.65,,,,0.776,,127.9211671,22.8415869,K2
EPIC 212141021.01,2.918,,,,,,,4996.93,0.763904,4.59002,127.9211671,22.8415869,K2
EPIC 212150006.01,0.898,,,,,,,,,,128.1695507,23.0320039,K2
EPIC 212150006.01,0.898216,,,,4.02,,,5528.0,0.82,4.482,128.1695507,23.0320039,K2
EPIC 212150006.01,0.898344,,,,9.8,,,,0.9,,128.1695507,23.0320039,K2
EPIC 212150006.01,0.898312,,,,32.0,,,,0.79,,128.1695507,23.0320039,K2
EPIC 212150006.01,0.89803906,,,,,,,,,,128.1695507,23.0320039,K2
EPIC 212152341.01,6.676,,,,,,,4036.0,,,132.7540985,23.0836613,K2
EPIC 212154158.01,1.023613,,,,,,,6658.58,2.97485,3.63727,136.5483277,23.1235964,K2
EPIC 212159514.01,0.545702,,,,,,,5330.0,4.752,3.514,133.2271026,23.2428226,K2
EPIC 212159623.01,4.70751,,,,1.52,,,,0.998,,127.6541149,23.2451004,K2
EPIC 212163353.01,5.173531,,,,,,,5188.24,1.14689,4.2635,134.213013,23.3304435,K2
EPIC 212171851.01,5.489456,,,,,,,5151.0,3.27338,,133.3328045,23.5317481,K2
EPIC 212175087.01,0.699705,,,,,,,6804.44,2.09781,3.95889,135.2256611,23.6101958,K2
EPIC 212181307.01,0.555317,,,,,,,5295.0,1.07851,4.33146,135.8050393,23.7715847,K2
EPIC 212181460.01,0.569192,,,,,,,6510.0,1.51974,4.20163,131.9299153,23.7750461,K2
EPIC 212182233.01,0.751394,,,,,,,5480.0,1.27317,4.21057,130.9328783,23.7965421,K2
EPIC 212194007.01,1.17715,,,,,,,6390.0,2.529,3.846,134.3375726,24.1141415,K2
EPIC 212207194.01,9.148701,,,,,,,6072.0,1.8215,3.97029,129.5703396,24.5120206,K2
EPIC 212207368.01,1.190316,,,,,,,3420.0,0.335,4.916,131.0553251,24.5162853,K2
EPIC 212208163.01,2.724469,,,,,,,6707.0,1.60222,4.18091,130.2720943,24.5424323,K2
EPIC 212210390.01,12.886147,,,,,,,5033.0,0.805017,4.55074,132.9302232,24.6172215,K2
EPIC 212214592.01,0.723102,,,,,,,5897.77,1.19162,4.31518,131.5960511,24.7569414,K2
EPIC 212219881.01,6.924808,,,,8.5,,,5300.0,0.795,4.55,131.7746924,24.9394118,K2
EPIC 212221986.01,0.526018,,,,,,,3614.0,0.671247,4.59239,133.8758538,25.0205528,K2
EPIC 212223307.01,1.190354,,,,,,,6350.0,2.407,3.88,131.0673398,25.0757683,K2
EPIC 212225413.01,0.793048,,,,,,,5459.0,1.76335,3.92312,131.8385066,25.1656263,K2
EPIC 212225806.01,0.594392,,,,,,,5552.0,,,130.4122681,25.1826645,K2
EPIC 212225986.01,1.160308,,,,,,,4331.0,0.883616,4.37613,130.7070546,25.1910877,K2
EPIC 212227092.01,5.190254,,,,,,,3120.0,0.645,3.97,132.092118,25.2432742,K2
EPIC 212228567.01,11.480611,,,,23.562,,,4692.0,5.415,3.138,132.7036152,25.3174101,K2
EPIC 212228588.01,0.59812,,,,,,,4142.0,0.935307,4.30907,130.1406047,25.3181929,K2
EPIC 212228994.01,1.095841,,,,,,,5920.0,1.906,3.996,131.6535145,25.3374544,K2
EPIC 212270970.01,1.717,,,,,,,6049.0,1.69089,4.03491,207.7914221,-18.4617958,K2
EPIC 212270970.01,0.7165461,,,,25.5,,,,1.754,,207.7914221,-18.4617958,K2
EPIC 212278644.01,12.426,,,,,,,5926.0,1.34653,4.21306,207.1245787,-18.1966339,K2
EPIC 212283840.01,16.715029,,,,3.402,,,5406.0,0.854,4.49,205.9042638,-18.0237509,K2
EPIC 212294561.01,2.76294135,,,,,,,5794.0,0.787867,4.66219,205.1470099,-17.6951755,K2
EPIC 212297394 b,2.289363,,,,1.48,1149.0,,5171.0,0.8,4.55,207.2061241,-17.6098985,K2
EPIC 212297394 b,2.28943,,,,1.323,,,,,,207.2061241,-17.6098985,K2
EPIC 212297394 b,2.28896,,,,1.83,,,,0.749,,207.2061241,-17.6098985,K2
EPIC 212297394 c,5.21378,,,,2.29,,,,0.749,,207.2061241,-17.6098985,K2
EPIC 212297394 c,5.213965,,,,2.27,866.0,,5171.0,0.8,4.55,207.2061241,-17.6098985,K2
EPIC 212297394 c,5.213,,,,,,,5008.0,0.776343,4.57756,207.2061241,-17.6098985,K2
EPIC 212301649.01,1.225,,,,,,,5222.0,0.836336,4.5427,201.4621196,-17.4831758,K2
EPIC 212303338.01,0.595621,,,,0.58303133,,,5338.0,0.863058,4.51,202.9589465,-17.430656,K2
EPIC 212304395.01,1.605718,,,,16.0,,,,1.9,,204.3052548,-17.3974158,K2
EPIC 212310244.01,6.669,,,,,,,5048.0,0.871771,4.48154,208.0779538,-17.2255152,K2
EPIC 212311834.01,17.788652,,,,47.8,,,,0.76,,199.9766096,-17.1811426,K2
EPIC 212315941.01,12.9348816,,,,,,,,,,203.0872028,-17.0612731,K2
EPIC 212315941.01,12.93562,,,,33.6,,,,1.511,,203.0872028,-17.0612731,K2
EPIC 212315941.02,51.735,,,,15.3,,,,1.511,,203.0872028,-17.0612731,K2
EPIC 212321305.01,34.144,,,,,,,5690.0,1.68987,3.98668,204.641935,-16.9101076,K2
EPIC 212321305.01,34.1365,,,,10.54,,,,1.791,,204.641935,-16.9101076,K2
EPIC 212328538.01,3.56467,,,,1.62,,,,0.564,,207.9868012,-16.7067415,K2
EPIC 212329106.01,21.0791,,,,2.71,,,,1.362,,205.8941425,-16.6906686,K2
EPIC 212330265.01,4.17458,,,,1.08,,,,0.28,,208.3794531,-16.6597257,K2
EPIC 212330265.01,4.174,,,,,,,3620.0,0.539055,4.7034,208.3794531,-16.6597257,K2
EPIC 212346723.01,15.9489,,,,2.48,,,,1.29,,206.18678,-16.2174553,K2
EPIC 212351026.01,2.548,,,,,,,3545.0,0.515866,4.72355,201.6867614,-16.1053809,K2
EPIC 212351026.01,2.55068936,,,,,,,3545.0,0.515866,4.72355,201.6867614,-16.1053809,K2
EPIC 212351405.01,2.549,,,,,,,,,,201.6629627,-16.0949766,K2
EPIC 212351405.01,2.55234671,,,,,,,,,,201.6629627,-16.0949766,K2
EPIC 212351868.01,2.500285,,,,64.215,,,6051.0,2.481,3.934,204.9970365,-16.0828568,K2
EPIC 212362217.01,0.6962935,,,,3.85,,,,1.107,,200.769792,-15.8187466,K2
EPIC 212370106.01,22.446,,,,,,,4118.0,0.693527,4.5655,201.2720189,-15.6251955,K2
EPIC 212380207.01,26.147,,,,,,,5442.0,0.811187,4.59709,200.3561232,-15.3772776,K2
EPIC 212380207.01,26.143,,,,2.52,,,,0.8091,,200.3561232,-15.3772776,K2
EPIC 212393193.01,14.452,,,,,,,6318.0,1.11514,4.43683,210.5470248,-15.069495,K2
EPIC 212393193.02,36.152,,,,,,,6318.0,1.11514,4.43683,210.5470248,-15.069495,K2
EPIC 212396050.01,6.16596,,,,,,,5882.0,1.3,,202.5628516,-15.004401,K2
EPIC 212398508.01,46.4221,,,,2.66,,,,0.893,,203.6288001,-14.9473302,K2
EPIC 212398508.01,46.423,,,,,,,5642.0,0.851697,4.5775,203.6288001,-14.9473302,K2
EPIC 212406474.01,1.852487,,,,36.8,,,,2.479,,200.629388,-14.7658933,K2
EPIC 212409658.01,3.746332,,,,1.638,,,4395.0,0.726,4.615,201.2040701,-14.6943019,K2
EPIC 212421673.01,28.24765,,,,38.5,,,,3.57,,201.6526072,-14.4257998,K2
EPIC 212421749.01,25.3606,,,,3.11,,,,0.815,,200.818058,-14.4242673,K2
EPIC 212422536.01,15.7086,,,,1.96,,,,0.595,,200.3573836,-14.4065123,K2
EPIC 212422536.02,9.886,,,,1.59,,,,0.595,,200.3573836,-14.4065123,K2
EPIC 212424622 b,18.0983,,,,2.17,,,,,,202.3313765,-14.3594358,K2
EPIC 212424622 b,18.0971,,,,2.21,,,,1.2247,,202.3313765,-14.3594358,K2
EPIC 212424622.01,12.0156,,,,2.81,,,,1.2247,,202.3313765,-14.3594358,K2
EPIC 212424622.01,12.012,,,,,,,5915.0,1.21834,4.29996,202.3313765,-14.3594358,K2
EPIC 212425103.01,0.946,,,,,,,5336.0,0.801858,4.59366,204.3695477,-14.3488709,K2
EPIC 212425103.01,0.946033,,,,1.81,,,,0.827,,204.3695477,-14.3488709,K2
EPIC 212425103.01,0.94599529,,,,,,,5336.0,0.801858,4.59366,204.3695477,-14.3488709,K2
EPIC 212428509.01,2.667929,,,,50.7,,,,0.94,,203.628266,-14.2716133,K2
EPIC 212432685.01,1.063,,,,,,,,,,204.298679,-14.1806008,K2
EPIC 212432685.01,0.531704,,,,2.0,,,,1.06,,204.298679,-14.1806008,K2
EPIC 212432685.01,0.531684,,,,2.13,,,,1.29,,204.298679,-14.1806008,K2
EPIC 212434019.01,24.006249,,,,23.826,,,6150.0,1.506,4.165,200.636318,-14.1493687,K2
EPIC 212435047.01,1.11562824,,,,,,,5806.0,1.09339,4.37755,202.1307681,-14.1262594,K2
EPIC 212435047.01,1.115563,,,,1.29,,,,0.98,,202.1307681,-14.1262594,K2
EPIC 212435047.01,1.115,,,,,,,5806.0,1.09339,4.37755,202.1307681,-14.1262594,K2
EPIC 212435047.01,1.115485,,,,1.6,,,,1.1,,202.1307681,-14.1262594,K2
EPIC 212443457.01,24.462656,,,,13.6,,,,0.68,,209.40894,-13.9427014,K2
EPIC 212443457.01,24.482,,,,28.2,,,,2.763,,209.40894,-13.9427014,K2
EPIC 212443973.01,0.779,,,,,,,,,,205.0089966,-13.9320171,K2
EPIC 212443973.01,0.77923,,,,0.87,,,,,,205.0089966,-13.9320171,K2
EPIC 212451091.01,12.666,,,,,,,5690.0,0.948236,4.48856,211.4712473,-13.7793982,K2
EPIC 212454160.01,0.876,,,,,,,5849.0,1.49707,4.11289,203.6372848,-13.7126707,K2
EPIC 212454422.01,3.26945,,,,3.9,,,,0.276,,198.5529306,-13.7068228,K2
EPIC 212454422.01,3.269,,,,,,,3201.0,0.263126,4.96918,198.5529306,-13.7068228,K2
EPIC 212464382.01,4.07337,,,,0.928,,,,0.794,,199.6708697,-13.4961732,K2
EPIC 212495601.01,21.6768,,,,2.87,,,,1.003,,198.9124602,-12.8270262,K2
EPIC 212495601.01,21.677,,,,,,,5751.0,0.968677,4.47855,198.9124602,-12.8270262,K2
EPIC 212497862.01,6.80213,,,,1.82,,,,0.379,,197.6597732,-12.7798456,K2
EPIC 212499835.01,6.883,,,,,,,4900.0,1.76623,,207.4185115,-12.7382191,K2
EPIC 212499835.01,6.88385,,,,8.3,,,,0.743,,207.4185115,-12.7382191,K2
EPIC 212499991 b,34.885,,,,1.6,,,,,,202.488752,-12.7347749,K2
EPIC 212499991.01,15.381,,,,,,,5079.0,0.752111,4.61492,202.488752,-12.7347749,K2
EPIC 212499991.01,15.3866,,,,2.41,,,,0.758,,202.488752,-12.7347749,K2
EPIC 212524671.01,11.52898,,,,3.93,,,,0.533,,204.3571304,-12.2111141,K2
EPIC 212525174.01,3.44791,,,,1.46,,,,0.637,,205.9108687,-12.2014333,K2
EPIC 212525618.01,14.4307,,,,2.28,,,,0.986,,203.5568283,-12.1919577,K2
EPIC 212529560.01,8.121,,,,,,,5672.0,1.04659,4.40284,202.131366,-12.1073328,K2
EPIC 212529560.01,8.12088,,,,2.69,,,,1.101,,202.131366,-12.1073328,K2
EPIC 212534729.01,13.485,,,,1.67,,,,0.879,,205.7330059,-11.9943775,K2
EPIC 212534729.01,13.484958,,,,1.56669509,,,5378.0,0.843263,4.47,205.7330059,-11.9943775,K2
EPIC 212534729.01,13.479,,,,,,,5196.0,0.915477,,205.7330059,-11.9943775,K2
EPIC 212535959.01,17.732736,,,,23.212,,,5650.0,1.684,4.03,207.9180889,-11.9692128,K2
EPIC 212540985.01,1.096473,,,,78.0,,,,1.913,,204.3848264,-11.8678329,K2
EPIC 212555594.02,4.162764,,,,1.5,,,,0.83,,206.5823122,-11.5563527,K2
EPIC 212560683.01,13.7043,,,,1.3,,,,1.014,,204.4388528,-11.4446549,K2
EPIC 212562715.01,13.52583,,,,2.49,,,,0.927,,202.1678472,-11.399279,K2
EPIC 212562715.01,13.524,,,,,,,5531.0,0.913819,4.50446,202.1678472,-11.399279,K2
EPIC 212562715.01,13.52475,,,,2.27671392,,,5570.0,0.888236,4.59,202.1678472,-11.399279,K2
EPIC 212563850.01,14.311,,,,,,,4076.0,0.614558,4.66576,200.8482825,-11.3748144,K2
EPIC 212569876.01,21.379793,,,,2.088,,,4722.0,0.698,4.665,201.8001504,-11.2472248,K2
EPIC 212570977.01,8.853025,,,,14.4,,,,0.87,,205.901248,-11.2236222,K2
EPIC 212570977.01,8.85007649,,,,,,,5639.0,1.12685,4.33434,205.901248,-11.2236222,K2
EPIC 212570977.01,8.853,,,,,,,5639.0,1.12685,4.33434,205.901248,-11.2236222,K2
EPIC 212572439.01,2.58166013,,,,,,,4998.0,0.86975,4.47836,204.4397379,-11.1925496,K2
EPIC 212572439.01,2.581467,,,,5.7,,,,0.78,,204.4397379,-11.1925496,K2
EPIC 212572439.01,2.581,,,,,,,4998.0,0.86975,4.47836,204.4397379,-11.1925496,K2
EPIC 212572452.01,2.581,,,,,,,4076.0,0.757718,4.48523,204.4414384,-11.1922123,K2
EPIC 212572452.01,2.58148,,,,5.38,,,4076.0,0.757718,4.48523,204.4414384,-11.1922123,K2
EPIC 212577658.01,14.069,,,,,,,,,,208.7531273,-11.0799874,K2
EPIC 212577658.01,14.07277587,,,,,,,,,,208.7531273,-11.0799874,K2
EPIC 212577658.01,14.069121,,,,1.8,,,,0.84,,208.7531273,-11.0799874,K2
EPIC 212577658.01,14.06928,,,,1.83,,,,0.876,,208.7531273,-11.0799874,K2
EPIC 212577658.01,14.069759,,,,1.86705079,,,5343.0,0.890011,4.51,208.7531273,-11.0799874,K2
EPIC 212579164.01,18.155653,,,,55.0,,,,0.83,,198.0748597,-11.0478053,K2
EPIC 212579424.01,6.373,,,,,,,6518.0,0.991065,4.57297,197.8574379,-11.0424912,K2
EPIC 212585579.01,3.021944,,,,10.8,,,,1.082,,204.8157607,-10.9070038,K2
EPIC 212585579.01,3.021795,,,,45.9,,,,1.09,,204.8157607,-10.9070038,K2
EPIC 212585579.01,3.02164122,,,,,,,5975.0,1.05594,4.43218,204.8157607,-10.9070038,K2
EPIC 212586030.01,7.783286,,,,155.7,,,,3.83,,205.8579439,-10.8969688,K2
EPIC 212586030.01,7.785,,,,,,,4726.0,3.88144,,205.8579439,-10.8969688,K2
EPIC 212586030.01,7.78608,,,,10.9,,,,3.34,,205.8579439,-10.8969688,K2
EPIC 212586030.01,7.785227,,,,7.72094189,,,5084.0,1.817689,3.95,205.8579439,-10.8969688,K2
EPIC 212587672 b,15.2841,,,,1.12,,,,,,205.4445125,-10.8625468,K2
EPIC 212587672 b,15.2841,,,,1.39,,,,0.9757,,205.4445125,-10.8625468,K2
EPIC 212587672 b,15.28078,,,,1.26,756.0,,6004.0,0.98,4.45,205.4445125,-10.8625468,K2
EPIC 212587672 c,23.226001,,,,2.24459533,,,5928.0,0.952744,4.49,205.4445125,-10.8625468,K2
EPIC 212587672 c,23.2259,,,,2.31,,,,0.9757,,205.4445125,-10.8625468,K2
EPIC 212587672 c,23.24110566,,,,,,,6055.0,0.94987,4.53582,205.4445125,-10.8625468,K2
EPIC 212587672 c,23.228555,,,,2.32,658.0,,6004.0,0.98,4.45,205.4445125,-10.8625468,K2
EPIC 212587672 c,23.226,,,,,,,6055.0,0.94987,4.53582,205.4445125,-10.8625468,K2
EPIC 212587672 c,23.226,,,,2.3,,,,0.95,,205.4445125,-10.8625468,K2
EPIC 212590677.01,,,,,15.2,,,,0.797,,207.7210252,-10.7983689,K2
EPIC 212592101.01,4.54462,,,,6.6,,,,0.487,,205.6712596,-10.7690389,K2
EPIC 212592101.01,4.545,,,,,,,3258.0,0.248786,4.98795,205.6712596,-10.7690389,K2
EPIC 212601505.01,0.72436144,,,,,,,3276.0,0.650416,4.60926,202.6413,-10.5554017,K2
EPIC 212616320.01,12.346663,,,,2.345,,,5685.0,1.011,4.371,204.0629419,-10.2196639,K2
EPIC 212621075.01,31.4782,,,,2.6,,,,0.7556,,198.2697369,-10.1126111,K2
EPIC 212622766.01,6.02226,,,,2.02,,,,0.9738,,209.8195173,-10.0721736,K2
EPIC 212624936 b,0.578657,,,,1.2,,,5765.0,0.93,4.4,210.6376171,-10.0236852,K2
EPIC 212624936 c,11.811437,,,,2.3,,,5765.0,0.93,4.4,210.6376171,-10.0236852,K2
EPIC 212624936 c,11.81387,,,,2.67,,,,0.948,,210.6376171,-10.0236852,K2
EPIC 212628098.01,4.352428,,,,16.6,,,,0.67,,200.290373,-9.9491899,K2
EPIC 212628098.01,4.35244,,,,14.07,,,4459.0,0.764238,4.51671,200.290373,-9.9491899,K2
EPIC 212634172.01,2.851702,,,,2.16,,,,0.303,,202.3909815,-9.8106709,K2
EPIC 212634172.01,2.85177,,,,3.34,,,3288.0,0.387653,4.83807,202.3909815,-9.8106709,K2
EPIC 212636654.01,11.090822,,,,1.818,,,5763.0,0.989,4.259,202.8168022,-9.7530058,K2
EPIC 212639319.01,13.83851,,,,8.26,,,,2.65,,199.5780236,-9.6918696,K2
EPIC 212639319.01,13.843,,,,,,,5500.0,2.5315,3.61358,199.5780236,-9.6918696,K2
EPIC 212639319.01,13.843725,,,,6.76064604,,,5465.0,1.641721,3.98,199.5780236,-9.6918696,K2
EPIC 212639319.01,13.843678,,,,21.4,,,,0.81,,199.5780236,-9.6918696,K2
EPIC 212645891.01,0.32814902,,,,,,,5793.0,1.10379,4.36933,210.272978,-9.5402384,K2
EPIC 212645891.01,0.984,,,,,,,5793.0,1.10379,4.36933,210.272978,-9.5402384,K2
EPIC 212645891.01,0.32815384,,,,17.1,,,,1.168,,210.272978,-9.5402384,K2
EPIC 212645891.01,0.328152,,,,14.79153996,,,5759.0,0.990035,4.46,210.272978,-9.5402384,K2
EPIC 212646483.01,8.253,,,,,,,5419.0,2.02234,3.79948,211.663174,-9.5265636,K2
EPIC 212646483.01,8.25178,,,,6.99,,,,2.161,,211.663174,-9.5265636,K2
EPIC 212648083.01,20.5827,,,,2.98,,,,1.099,,199.3986621,-9.4890061,K2
EPIC 212652418.01,19.1324,,,,2.73,,,,1.347,,205.3894368,-9.3908612,K2
EPIC 212661144.01,2.45840745,,,,,,,5528.0,0.926086,4.49154,209.2333019,-9.1875616,K2
EPIC 212661144.01,2.458783,,,,3.11,,,,0.964,,209.2333019,-9.1875616,K2
EPIC 212661144.01,2.459,,,,,,,5528.0,0.926086,4.49154,209.2333019,-9.1875616,K2
EPIC 212679181.01,1.05459,,,,1.29,,,3445.0,0.533176,4.7085,201.7367736,-8.7634221,K2
EPIC 212679181.01,1.054612,,,,1.0,,,,0.36,,201.7367736,-8.7634221,K2
EPIC 212679181.01,1.055,,,,,,,3445.0,0.533176,4.7085,201.7367736,-8.7634221,K2
EPIC 212679181.01,1.054604,,,,0.824,,,,0.3,,201.7367736,-8.7634221,K2
EPIC 212679798.01,1.83473,,,,29.93,,,4385.0,0.826606,4.44232,202.4855554,-8.7497693,K2
EPIC 212685467.01,,,,,24.0,,,,0.951,,207.9654567,-8.6145527,K2
